CST_ID,存款往來年限,AGE,Gender,子女數,職業別,婚姻狀況,教育程度,優利通訊地區,優利戶籍地區,lineid,是否有FEDIRECT,計績AO,計績分行,最早開戶日,dep_mobil,dep_email,存款電子帳單,外幣數,平均存款餘額,台幣活存餘額,台幣定存餘額,外幣活存餘額,外幣定存餘額,其他餘額,總帳戶數,銷帳戶數,有效戶數,靜止戶數,台幣活存數,台幣定存數,外幣活存數,外幣定存數,其他,曾為秘密戶,曾為薪轉戶,曾為證券戶,行員,未消_外幣數,未消_台幣活存數,未消_台幣定存數,未消_外幣活存數,未消_外幣定存數,未消_其他,存_接受DM,存_接受TM,存_接受SMS,存_接受EDM,有效日期,ORIG_PD_ID,CST_CDG_CDG_OCC_CD,CST_CDG_CDG_ICM_AMT,CST_RWB_BAL_AS12_AVGA,CST_RWB_RWB_TENURE_YER,CST_RWB_RWB_KYCRISC_CD,CST_RWB_RWB_CD12_AMT,CST_RWB_RWB_4RWB12_CD,CST_RWB_RWB_5RWB12_CD,CST_RWB_RWB_11RWB12_CD,CST_RWB_RWB_14RWB_CNT,CST_RWB_VAL_CDF_AMT,CST_RWB_VAL_OUMAXCDF_AMT,CST_RWB_VAL_TOMAXCDF_AMT,CST_RWB_VAL_CDSOW12_RT,CST_RWB_HG_13HG_AMT,CCD_CUM_MLA_SP24_AMT,CCD_CUM_MLA_TOT24_AMT,CCD_CUM_MLA_SP7AMT24_RT,CCD_CUM_MLA_TOT12_AMT,AL_BAL_TBL_TOCD12_AMT,AL_BAL_TBL_TOSP99_BL,AL_BAL_TBL_SE7DPTSA12_RT,DEP_AVG_BAL_AMT,NT_INVSM_BAL_INCLD_PREPAID,NT_CMLV_PREM_AMT,AUM,TAG_投資理財:保守型,TAG_投資理財:基金投資,TAG_投資理財:房地產,TAG_投資理財:積極型,TAG_投資理財:股票投資,TAG_金融服務:信用卡,TAG_金融服務:外匯交易,TAG_金融服務:定存,TAG_金融服務:貸款,TAG_金融服務:開戶,區域,產業,投資標的
1020245,22.0,44.0,男,0.0,製造業,未知,碩士,1.北區,1.北區,0.0,0,75921.0,1.0,19971222,1,1,1,3,1820000,1820000,0,0,0,0,110,105,5,0,2,85,3,20,0,0,0,0,0,3,2,0,3,0,0,1,1,1,1,2019-07-25,AC83,其他,0.0,6139748.0,22.024,4.0,0.0,0,0,0.0,1.0,260.0,0.0,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863253.317,3425203.3,500000.0,5788456.6170000015,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
5552973,19.0,47.0,女,0.0,未知,未知,專科,1.北區,1.北區,0.0,0,11792.0,17.0,20000619,1,1,0,4,430000,40000,0,60000,330000,0,19,13,6,0,2,11,3,3,0,0,0,0,0,4,2,0,3,1,0,1,1,1,1,2019-07-25,AR12,服務業,0.0,4183888.0,19.531,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573978.2289999999,2882230.6,1006095.0,4462303.829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
8173,9.0,50.0,女,2.0,營造業,已婚,專科,3.南區,3.南區,0.0,1,99999991.0,54.0,20100625,1,1,1,2,260000,260000,0,0,0,0,3,0,2,1,2,0,1,0,0,0,1,0,0,2,2,0,1,0,0,1,1,1,1,2019-07-25,AR12,其他,450000.0,1352507.0,9.514,4.0,66199.0,822,012,12.0,8.0,120.0,250000.0,250000.0,0.35543,51267.0,81225.0,141155.0,57.54313000000001,51267.0,186251.0,0.0,0.0,344920.406,383000.0,1072381.114,1800301.52,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0
1014701,13.0,34.0,女,0.0,未知,未知,大學,3.南區,3.南區,0.0,0,97706.0,54.0,20060703,1,1,1,3,60000,50000,0,10000,0,0,4,1,3,0,2,0,2,0,0,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-07-25,BL10,軍人、警察、消防人員,0.0,774539.0,13.492,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69429.651,1610590.0,0.0,1680019.6509999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1
2006837,22.0,67.0,男,2.0,自由業、攤販,已婚,碩士,1.北區,1.北區,1.0,0,96109.0,27.0,19970731,1,1,0,5,1000000,30000,0,970000,0,0,42,34,8,0,4,25,4,9,0,0,0,0,0,5,4,0,4,0,0,1,1,1,1,2019-07-25,BL10,營造業,2000000.0,13277903.0,22.417,5.0,16313.0,807,0,807.0,4.0,290.0,350000.0,350000.0,0.06529,8971.0,0.0,25309.0,0.0,10396.0,249850.0,11448000.0,0.0,47494.794,14660387.537,25564004.0,40271886.331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
8053936,6.0,59.0,女,0.0,退休,未知,大學,1.北區,1.北區,1.0,0,74101.0,59.0,20130304,1,1,1,9,2180000,0,0,650000,1530000,0,18,7,11,0,2,2,8,6,0,0,0,0,0,9,2,0,8,1,0,1,1,1,1,2019-07-25,FR52,家管,17060000.0,21884055.0,6.823,5.0,17883.0,803.0,013,822.0,8.0,1500.0,310000.0,1500000.0,-0.03342,60140.0,31962.0,110298.0,28.97786,60140.0,-535162.0,20835000.0,0.0,1926236.948,18901364.2,15894041.215999998,36721642.364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3098905,24.0,44.0,男,0.0,製造業,未知,大學,1.北區,1.北區,0.0,0,75921.0,1.0,19950504,1,1,1,3,770000,760000,0,10000,0,0,53,50,3,0,1,48,3,0,1,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-07-25,AC87,商業,0.0,4249855.0,22.825,4.0,119666.0,808,012,808.0,4.0,220.0,1905000.0,1905000.0,0.05716,119622.0,0.0,239063.0,0.0,119622.0,2093427.0,11005000.0,0.0,805717.277,1910488.6,1000000.0,3716205.877,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
7901030,4.0,49.0,男,2.0,電腦電子業,已婚,碩士,1.北區,1.北區,0.0,0,92470.0,43.0,20150817,1,0,0,2,90000,90000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-07-25,FD13,資訊業,3600000.0,1179947.0,4.371,5.0,0.0,0,0,0.0,0.0,220.0,0.0,0.0,0.0,1687.0,3151.0,3151.0,100.0,1687.0,0.0,18678000.0,0.0,357437.484,1279000.0,0.0,1636437.4840000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
970,12.0,38.0,男,0.0,金融業,未知,碩士,1.北區,1.北區,0.0,0,87204.0,1.0,20070424,1,1,1,5,50000,40000,0,10000,0,0,65,59,6,0,3,10,4,48,0,0,1,1,1,5,2,0,4,0,0,0,0,0,0,2019-07-25,FD75,餐旅業,600000.0,1734820.0,12.683,3.0,393580.0,013,812,13.0,3.0,120.0,110000.0,120000.0,0.3418,393455.0,322617.0,789691.0,40.85357,393455.0,1151507.0,0.0,0.0,52296.629,383834.675,1478325.024,1914456.328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1023389,14.0,19.0,女,0.0,未知,未知,大學,2.中區,2.中區,0.0,0,67286.0,22.0,20050221,1,1,0,1,1820000,200000,1620000,0,0,0,13,9,4,0,1,12,0,0,0,0,0,0,0,1,1,3,0,0,0,1,1,1,1,2019-07-25,AL09,學生,0.0,2595034.0,14.854,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777539.0969999996,230000.0,1191680.0,3199219.097,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,1
1046384,26.0,67.0,女,2.0,自由業、攤販,已婚,大學,1.北區,1.北區,0.0,0,75921.0,1.0,19931103,1,1,0,8,0,0,0,0,0,0,38,29,9,0,4,15,6,13,0,0,0,0,0,7,3,0,6,0,0,1,1,1,1,2019-07-26,BL10,退休,230000.0,1007824.0,26.158,4.0,0.0,808,021,808.0,11.0,1500.0,250000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,610216.0,20895000.0,0.0,14669.17,1598940.7780000004,2890176.0,4503785.948,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2491701,5.0,50.0,男,3.0,製造業,已婚,專科,3.南區,3.南區,0.0,0,92851.0,54.0,20140617,1,0,0,10,1510000,50000,0,1470000,0,0,17,7,10,0,1,0,9,7,0,0,0,0,0,10,1,0,9,0,0,1,1,1,1,2019-07-26,FT24,製造業,700000.0,5142656.0,13.081,5.0,0.0,0,0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510981.4640000004,3371600.0,0.0,4882581.464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0
1571461,6.0,50.0,男,0.0,政府機關,未知,大學,3.南區,3.南區,0.0,0,59915.0,52.0,20131219,1,1,1,3,80000,10000,0,70000,0,0,6,2,4,0,2,2,2,0,0,0,0,0,0,3,2,0,2,0,0,1,1,1,1,2019-07-26,AC12,公教人員,1000000.0,2599255.0,6.032,5.0,0.0,803,807,0.0,6.0,250.0,300000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,160610.0,0.0,0.0,31249.182,316113.0,2640181.19,2987543.372,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1
1023740,15.0,65.0,男,0.0,自由業、攤販,未知,博士,1.北區,1.北區,0.0,0,30683.0,2.0,20041027,1,1,1,6,17380000,1210000,0,3740000,12430000,0,26,11,15,0,2,3,5,16,0,0,0,0,0,6,2,0,5,8,0,0,0,0,0,2019-07-26,AL11,製造業,4000000.0,98402198.0,15.177,5.0,1200.0,822.0,808,822.0,6.0,2000.0,3200000.0,3200000.0,0.00025,0.0,0.0,0.0,0.0,0.0,4862087.0,25000000.0,0.0,17040602.989,65781535.842,44876594.726,127698733.557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1020248,24.0,46.0,女,0.0,未知,未知,未知,1.北區,1.北區,0.0,0,75921.0,1.0,19950504,1,1,1,2,2500000,2490000,0,0,0,0,45,42,3,0,2,21,1,20,1,0,0,0,0,2,2,0,1,0,0,1,1,1,1,2019-07-26,AC83,學生,0.0,3159053.0,14.505999999999998,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560817.064,1541710.0,0.0,4102527.064,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
1018266,14.0,19.0,男,0.0,未知,未知,高中職,1.北區,1.北區,1.0,0,15412.0,26.0,20050215,1,1,1,3,370000,50000,0,320000,0,0,4,0,4,0,2,0,2,0,0,0,1,0,0,3,2,0,2,0,0,1,1,1,1,2019-07-26,BL10,學生,0.0,3497696.0,14.872,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85168.87800000001,3518651.997,0.0,3603820.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
11056573,3.0,79.0,男,3.0,未知,已婚,高中職,1.北區,1.北區,0.0,0,99999991.0,59.0,20160606,1,1,0,4,5380000,60000,0,800000,4520000,0,32,18,14,0,1,1,3,27,0,0,0,0,0,4,1,0,3,10,0,0,0,0,0,2019-07-26,AC81,退休,0.0,13051769.0,3.567,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5367816.17,7725027.0,0.0,13092843.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
14563204,0.0,63.0,男,2.0,非高度專業服務業,已婚,大學,1.北區,1.北區,1.0,0,96270.0,65.0,20190618,1,1,1,2,2550000,2540000,0,10000,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2019-07-26,BL10,自營,2000000.0,4240679.0,0.5329999999999999,5.0,0.0,13.0,0,0.0,2.0,200.0,200000.0,200000.0,0.0,80679.0,0.0,80679.0,0.0,80679.0,63671.0,0.0,0.0,2774444.112,3272708.0,1000000.0,7047152.112000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
1041646,16.0,43.0,女,1.0,非高度專業服務業,已婚,大學,3.南區,3.南區,0.0,0,5268.0,7.0,20030916,1,1,0,5,1480000,220000,1220000,30000,0,0,64,52,12,0,4,43,3,14,0,0,0,0,0,4,4,5,3,0,0,1,1,1,1,2019-07-26,BL10,服務業,1000000.0,2975417.0,16.289,5.0,5913.0,803,012,822.0,7.0,200.0,200000.0,200000.0,0.02537,5913.0,5471.0,11384.0,48.05868,5913.0,233071.0,0.0,0.0,1469592.329,1412469.0,632842.0,3514903.329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1041712,13.0,61.0,女,0.0,自由業、攤販,未知,專科,1.北區,1.北區,0.0,0,75921.0,1.0,20061020,1,1,1,3,1280000,1250000,0,30000,0,0,21,16,5,0,1,3,4,13,0,0,0,0,0,3,1,0,4,0,0,1,1,1,1,2019-07-26,AC87,待業中,450000.0,3980271.0,13.196,3.0,-600.0,0,0,0.0,3.0,1000.0,120000.0,1000000.0,1.0,0.0,0.0,0.0,0.0,0.0,-600.0,0.0,0.0,1559648.365,2519355.606,0.0,4079003.971,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
7901030,4.0,49.0,男,2.0,電腦電子業,已婚,碩士,1.北區,1.北區,0.0,0,92470.0,43.0,20150817,1,0,0,2,90000,90000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-07-26,FD15,資訊業,3600000.0,1179947.0,4.371,5.0,0.0,0,0,0.0,0.0,220.0,0.0,0.0,0.0,1687.0,3151.0,3151.0,100.0,1687.0,0.0,18678000.0,0.0,357437.484,1279000.0,0.0,1636437.4840000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
3098905,24.0,44.0,男,0.0,製造業,未知,大學,1.北區,1.北區,0.0,0,75921.0,1.0,19950504,1,1,1,3,770000,760000,0,10000,0,0,53,50,3,0,1,48,3,0,1,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-07-26,AC83,商業,0.0,4249855.0,22.825,4.0,119666.0,808,012,808.0,4.0,220.0,1905000.0,1905000.0,0.05716,119622.0,0.0,239063.0,0.0,119622.0,2093427.0,11005000.0,0.0,805717.277,1910488.6,1000000.0,3716205.877,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
907410,15.0,47.0,女,0.0,非高度專業服務業,未知,專科,1.北區,1.北區,0.0,0,62784.0,14.0,20040616,1,0,0,2,280000,220000,0,60000,0,0,7,4,3,0,2,4,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,2019-07-26,FG12,製造業,420000.0,1044048.0,15.539,5.0,0.0,0,0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,68621.0,178478.0,38.44788,85173.0,0.0,0.0,0.0,264407.345,1430936.965,0.0,1695344.31,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0
1020245,22.0,44.0,男,0.0,製造業,未知,碩士,1.北區,1.北區,0.0,0,75921.0,1.0,19971222,1,1,1,3,1820000,1820000,0,0,0,0,110,105,5,0,2,85,3,20,0,0,0,0,0,3,2,0,3,0,0,1,1,1,1,2019-07-26,AC83,其他,0.0,6139748.0,22.024,4.0,0.0,0,0,0.0,1.0,260.0,0.0,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863253.317,3425203.3,500000.0,5788456.6170000015,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
1040141,23.0,42.0,女,0.0,非高度專業服務業,未知,未知,3.南區,3.南區,0.0,0,4706.0,11.0,19960613,1,1,0,3,10000,10000,0,0,0,0,7,1,6,0,4,0,3,0,0,0,0,1,0,3,4,0,2,0,0,1,1,1,1,2019-07-26,AC71,其他,230000.0,248172.0,23.547,5.0,6000.0,013,806,806.0,9.0,72.0,180000.0,180000.0,0.01744,0.0,0.0,14400.0,0.0,4000.0,344073.0,0.0,98.55728,59702.489,230310.9,0.0,290013.389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,1
2721946,22.0,59.0,男,2.0,電腦電子業,已婚,碩士,1.北區,2.中區,0.0,0,13771.0,23.0,19970804,1,1,1,2,2230000,920000,1230000,70000,0,0,160,156,4,0,2,149,1,8,0,0,1,0,0,2,2,1,1,0,0,1,1,1,1,2019-07-26,AC83,資訊業,0.0,9924220.0,23.125,5.0,80487.0,822.0,812,822.0,6.0,360.0,500000.0,500000.0,0.09963,96605.0,27870.0,102840.0,27.10035,96605.0,807842.0,5511000.0,0.0,2085608.121,6834062.0,0.0,8919670.121,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
12176252,2.0,59.0,女,0.0,未知,已婚,未知,3.南區,3.南區,1.0,0,99999991.0,16.0,20170814,1,1,1,2,90000,90000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-07-26,DR11,家管,0.0,115449.0,2.379,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82657.806,50000.0,0.0,132657.80599999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
442020,6.0,45.0,女,0.0,未知,已婚,大學,1.北區,1.北區,0.0,0,70978.0,2.0,20130723,1,1,1,2,170000,130000,0,40000,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,2019-07-26,BL10,醫院,0.0,777668.0,6.438,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167337.73,1239042.5359999998,0.0,1406380.2659999998,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
3098905,24.0,44.0,男,0.0,製造業,未知,大學,1.北區,1.北區,0.0,0,75921.0,1.0,19950504,1,1,1,3,770000,760000,0,10000,0,0,53,50,3,0,1,48,3,0,1,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-07-26,AC87,商業,0.0,4249855.0,22.825,4.0,119666.0,808,012,808.0,4.0,220.0,1905000.0,1905000.0,0.05716,119622.0,0.0,239063.0,0.0,119622.0,2093427.0,11005000.0,0.0,805717.277,1910488.6,1000000.0,3716205.877,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
7901030,4.0,49.0,男,2.0,電腦電子業,已婚,碩士,1.北區,1.北區,0.0,0,92470.0,43.0,20150817,1,0,0,2,90000,90000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-07-26,FD13,資訊業,3600000.0,1179947.0,4.371,5.0,0.0,0,0,0.0,0.0,220.0,0.0,0.0,0.0,1687.0,3151.0,3151.0,100.0,1687.0,0.0,18678000.0,0.0,357437.484,1279000.0,0.0,1636437.4840000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
1110954,19.0,49.0,男,0.0,未知,已婚,碩士,3.南區,3.南區,0.0,0,40021.0,6.0,20000327,1,0,0,5,2320000,130000,0,300000,1890000,0,19,11,8,0,1,10,4,4,0,0,0,0,0,5,1,0,4,3,0,1,1,1,1,2019-07-26,AR12,公教人員,0.0,4226718.0,19.761,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381161.2630000003,2799858.0,0.0,5181019.263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0
2820600,12.0,57.0,男,0.0,自由業、攤販,已婚,大學,1.北區,1.北區,0.0,0,96224.0,10.0,20070803,1,1,1,2,230000,230000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,1,0,2,1,0,1,0,0,1,1,1,1,2019-07-26,DE31,退休,1000000.0,121984876.0,12.409,4.0,0.0,0,0,0.0,0.0,150.0,0.0,0.0,0.0,5955.0,270.0,9825.0,2.7480900000000004,5955.0,0.0,0.0,100.0,113063.548,111490000.0,10586146.0,122189209.548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
1465548,7.0,45.0,男,0.0,批發、零售業,未知,高中職,1.北區,1.北區,0.0,1,96270.0,65.0,20120214,1,1,1,3,2000000,1750000,0,250000,0,0,3,0,3,0,1,0,2,0,0,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-07-26,AL11,服務業,530000.0,1744279.0,10.686,3.0,0.0,0,0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059970.721,0.0,0.0,2059970.721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,1
10098096,4.0,35.0,女,0.0,金融業,未知,碩士,1.北區,1.北區,0.0,0,84221.0,45.0,20150617,1,1,1,3,1250000,1010000,0,240000,0,0,5,1,4,0,2,1,2,0,0,0,1,0,1,3,2,0,2,0,0,1,1,1,1,2019-07-26,FD13,金融業,800000.0,943313.0,4.5360000000000005,5.0,4760.0,081,013,13.0,11.0,200.0,223000.0,223000.0,0.02535,3735.0,15649.0,51308.0,30.500120000000006,3735.0,187761.0,6000000.0,0.0,1329470.722,100000.0,0.0,1429470.7219999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1041712,13.0,61.0,女,0.0,自由業、攤販,未知,專科,1.北區,1.北區,0.0,0,75921.0,1.0,20061020,1,1,1,3,1280000,1250000,0,30000,0,0,21,16,5,0,1,3,4,13,0,0,0,0,0,3,1,0,4,0,0,1,1,1,1,2019-07-26,AC83,待業中,450000.0,3980271.0,13.196,3.0,-600.0,0,0,0.0,3.0,1000.0,120000.0,1000000.0,1.0,0.0,0.0,0.0,0.0,0.0,-600.0,0.0,0.0,1559648.365,2519355.606,0.0,4079003.971,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
1110958,16.0,18.0,男,0.0,未知,未知,高中職,3.南區,3.南區,0.0,0,40021.0,6.0,20031103,1,0,0,1,50000,50000,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,2019-07-26,AR12,通信業,0.0,2683068.0,16.158,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87310.41900000001,2710000.0,0.0,2797310.419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5910765,21.0,44.0,女,0.0,未知,未知,未知,未知,1.北區,0.0,0,80227.0,41.0,19981003,1,1,1,1,870000,870000,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2019-07-26,AC01,待業中,0.0,1315022.0,21.242,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887437.677,528000.0,0.0,1415437.677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0
10007244,4.0,28.0,女,0.0,未知,未知,大學,3.南區,3.南區,1.0,1,99999991.0,9.0,20150112,1,1,1,2,0,0,0,0,0,0,20,16,4,0,3,16,1,0,0,0,1,1,0,2,3,0,1,0,0,1,1,1,1,2019-07-29,DJ25,醫院,0.0,8044.0,4.968,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45945,7327.031999999998,0.0,0.0,7327.031999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1017472,27.0,62.0,女,2.0,自由業、攤販,已婚,大學,1.北區,1.北區,0.0,0,19417.0,47.0,19920707,1,0,0,1,110000,110000,0,0,0,0,4,2,2,0,4,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,1,2019-07-29,BL10,其他,7360000.0,7424065.0,27.481,4.0,11955.0,812,807.0,0.0,4.0,1000.0,275000.0,1000000.0,0.12495,13881.0,20733.0,22633.0,91.60518,13881.0,95677.0,9942000.0,0.18284,66689.41900000001,7052000.0,0.0,7118689.419,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1
3024529,4.0,38.0,女,1.0,金融業,已婚,大學,1.北區,1.北區,0.0,1,78211.0,25.0,20151119,1,1,1,4,960000,630000,0,330000,0,0,7,0,7,0,3,0,4,0,0,0,1,0,1,4,3,0,4,0,0,1,1,1,1,2019-07-29,FG24,金融業,700000.0,977230.0,12.054,5.0,320427.0,052,812,0.0,7.0,210.0,215000.0,215000.0,0.7038399999999999,313795.0,333460.0,632539.0,52.7177,313795.0,455255.0,14000000.0,0.0,1055790.597,27000.0,12000000.0,13082790.597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
4165275,14.0,51.0,男,2.0,非高度專業服務業,未知,碩士,3.南區,3.南區,0.0,0,9811.0,21.0,20050913,1,0,0,6,3050000,950000,2000000,100000,0,0,72,64,8,0,1,42,5,24,0,0,0,0,0,6,1,2,5,0,0,1,1,1,1,2019-07-29,BL10,0,1000000.0,17173829.0,14.297,5.0,388592.0,808,007,808.0,5.0,510.0,250000.0,510000.0,0.6914899999999999,401398.0,17792.0,908430.0,1.95854,401398.0,561962.0,0.0,0.0,2680041.769,5161891.926,9586829.872,17428763.567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1622351,20.0,64.0,女,0.0,非高度專業服務業,未知,碩士,1.北區,1.北區,0.0,1,90348.0,61.0,19990605,1,1,1,6,2730000,750000,410000,1470000,100000,0,269,248,21,0,3,195,12,59,0,1,0,0,0,6,3,8,9,1,0,0,0,0,0,2019-07-29,AB16,服務業,0.0,6720298.0,20.57,5.0,-117120.0,822.0,808,0.0,5.0,200.0,350000.0,350000.0,-0.18074,0.0,0.0,0.0,0.0,0.0,647986.0,1703000.0,0.0,1973218.044,3134002.8,2231757.78,7338978.624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
